specimen,sample,site,NRM,PTRM,NRM_x,NRM_y,NRM_z,PTRM_x,PTRM_y,PTRM_z,NRM_sigma,PTRM_sigma,B_lab,steptype,temp_step,correction,s_tensor,aniso_type,NLT_beta
NA94-5h,NA94-5h,NA94-5,4.468e-07,2.39406367499101e-07,-4.009910020309525e-07,1.595737005023223e-07,-1.1564034935180627e-07,4.94599059317539e-10,2.286199456342861e-08,-2.3831175668746786e-07,1.9101442137210696e-09,8.5456295183685e-09,3e-05,P,733.0,1,,,
NA94-5h,NA94-5h,NA94-5,3.083e-07,3.292222060618988e-07,-2.79561593510209e-07,9.790107771132012e-08,-8.549610761312307e-08,-9.010836383657721e-09,2.6152472924641573e-08,-3.2805809539143554e-07,1.3180337087963422e-09,1.4749323046861435e-09,3e-05,P,783.0,1,,,
NA94-5h,NA94-5h,NA94-5,3.64e-08,4.3260678269283783e-07,-3.1252830672670276e-08,1.4111194131686553e-08,-1.2210437138909284e-08,-5.44805754463058e-09,1.6545330451165875e-08,-4.3225594170710985e-07,1.556160460596395e-10,1.8421690727224907e-09,3e-05,P,818.0,1,,,
NA94-5i,NA94-5i,NA94-5,9.067e-07,0.0,1.1046725447637909e-07,-8.868841020207832e-07,1.5276932045158784e-07,0.0,0.0,0.0,1.3567025861757223e-08,0.0,3e-05,ZI,273.0,1,,,
NA94-5i,NA94-5i,NA94-5,8.93e-07,2.0426051163775422e-08,1.1496134088103496e-07,-8.732180778015216e-07,1.4738751203358515e-07,1.782408906757018e-08,5.461407257671412e-09,-8.348559505827965e-09,3.817723327781815e-09,5.386394475964211e-09,3e-05,ZI,373.0,1,,,
NA94-5i,NA94-5i,NA94-5,7.789e-07,6.002059171176696e-08,5.629541303904647e-08,-7.665976584230993e-07,1.2587321625740799e-07,3.708698756482784e-08,-5.072919109669974e-09,-4.691793126837201e-08,3.3299268757102526e-09,4.716488526999452e-09,3e-05,IZ,473.0,1,,,
NA94-5i,NA94-5i,NA94-5,6.795999999999999e-07,1.1277234501324885e-07,1.9848745310332715e-08,-6.687738774420439e-07,1.1917922705211443e-07,6.073865587192714e-09,2.3357216959572535e-08,-1.1015965855302659e-07,2.9054028819266756e-09,4.008574471760557e-09,3e-05,ZI,573.0,1,,,
NA94-5i,NA94-5i,NA94-5,5.868e-07,1.157881944527303e-07,2.935413738322158e-08,-5.794592125623752e-07,8.774733953276875e-08,-2.696458925674573e-10,-1.5216437371364237e-08,-1.14783680457804e-07,2.5086674677966062e-09,3.575711306467339e-09,3e-05,IZ,623.0,1,,,
NA94-5i,NA94-5i,NA94-5,5.157e-07,2.1677547189559816e-07,5.1274905520593166e-08,-5.047920394026227e-07,9.220830233550149e-08,-4.62308292911518e-08,2.3135847530178413e-08,-2.105208972944776e-07,2.2047031580482442e-09,3.0589477870474867e-09,3e-05,ZI,673.0,1,,,
NA94-5i,NA94-5i,NA94-5,4.096e-07,2.620703917857561e-07,3.603884527684201e-08,-4.038073432275559e-07,5.842081124577757e-08,4.298381036100283e-09,-2.2915938262302756e-08,-2.6103117427764546e-07,1.7511080347809983e-09,2.6785304927531964e-09,3e-05,IZ,703.0,1,,,
NA94-5i,NA94-5i,NA94-5,3.48e-07,3.499495715128755e-07,3.695443198606863e-08,-3.40171327336455e-07,6.341796287126731e-08,1.372321702609567e-08,8.991408012428816e-09,-3.495647729655462e-07,1.4877578029877623e-09,2.400315830924858e-09,3e-05,ZI,733.0,1,,,
NA94-5i,NA94-5i,NA94-5,2.631e-07,4.0046764181377357e-07,2.1817129946465785e-08,-2.59813271174207e-07,3.5251765383552643e-08,1.796828771805917e-08,1.142460917764552e-08,-3.999011766443104e-07,1.1247962010519549e-09,2.2027297462113265e-09,3e-05,IZ,763.0,1,,,
NA94-5i,NA94-5i,NA94-5,2.012e-07,4.5730284551578557e-07,-3.4683670407456896e-10,-1.9872259145554226e-07,3.1474614366094454e-08,4.1720324310545496e-08,3.0279923068763196e-08,-4.543879766402354e-07,8.601634194285568e-10,2.1351099323279927e-09,3e-05,ZI,783.0,1,,,
NA94-5i,NA94-5i,NA94-5,8.947e-08,4.873986871783578e-07,1.1677538095995669e-08,-8.869970801916395e-08,9.36910524880511e-10,3.2880661194505006e-08,1.058086865602462e-08,-4.861732074076921e-07,3.8249911101527325e-10,2.1441870902909677e-09,3e-05,IZ,803.0,1,,,
NA94-5i,NA94-5i,NA94-5,3.4610000000000004e-08,5.353827871395988e-07,5.687642664507041e-09,-3.3627362667801295e-08,5.8909507661363876e-09,4.732271890977576e-08,1.4542458157443772e-08,-5.330889287455615e-07,1.4796349873967373e-10,2.271517258289262e-09,3e-05,ZI,818.0,1,,,
NA94-5i,NA94-5i,NA94-5,1.311e-08,5.369160466061945e-07,1.2337581084822701e-09,-1.3051797476896794e-08,-2.2881254876926828e-11,2.5257882962287184e-08,2.70192553154313e-08,-5.356405887287558e-07,5.6047427578073456e-11,2.2943113027055176e-09,3e-05,IZ,833.0,1,,,
NA94-5i,NA94-5i,NA94-5,8.751e-09,5.379920821228896e-07,2.423672691996464e-09,-8.397011017056323e-09,4.427388186113182e-10,7.748356507110164e-09,3.560333894983801e-08,-5.367567844508197e-07,3.741197854582157e-11,2.296496470093232e-09,3e-05,ZI,853.0,1,,,
NA94-5i,NA94-5i,NA94-5,8.93e-07,3.3106771869552215e-08,1.1496134088103496e-07,-8.732180778015216e-07,1.4738751203358515e-07,2.9142613093245877e-08,1.6385176019642666e-09,-1.5623114471449063e-08,3.817723327781815e-09,1.0128509767093265e-08,3e-05,P,373.0,1,,,
NA94-5i,NA94-5i,NA94-5,6.795999999999999e-07,1.311704718606552e-07,1.9848745310332715e-08,-6.687738774420439e-07,1.1917922705211443e-07,-1.834357990276434e-08,8.987131951104168e-09,-1.2957020191306057e-07,2.9054028819266756e-09,1.3847049241342562e-08,3e-05,P,573.0,1,,,
NA94-5i,NA94-5i,NA94-5,5.157e-07,2.6365685943376256e-07,5.1274905520593166e-08,-5.047920394026227e-07,9.220830233550149e-08,-2.268337730530867e-08,1.3310436799487036e-08,-2.6234183080993145e-07,2.2047031580482442e-09,5.7293638496380735e-09,3e-05,P,673.0,1,,,
NA94-5i,NA94-5i,NA94-5,3.48e-07,3.722502904489556e-07,3.695443198606863e-08,-3.40171327336455e-07,6.341796287126731e-08,2.437930684521137e-08,1.1119813332709633e-08,-3.712846319045868e-07,1.4877578029877623e-09,2.493918144749744e-09,3e-05,P,733.0,1,,,
NA94-5i,NA94-5i,NA94-5,2.012e-07,4.5045192620217407e-07,-3.4683670407456896e-10,-1.9872259145554226e-07,3.1474614366094454e-08,2.2018754051582954e-08,1.8015610450982366e-08,-4.495526110138203e-07,8.601634194285568e-10,1.9015938815199905e-09,3e-05,P,783.0,1,,,
NA94-5i,NA94-5i,NA94-5,3.4610000000000004e-08,5.284760294987159e-07,5.687642664507041e-09,-3.3627362667801295e-08,5.8909507661363876e-09,2.9331350522020667e-08,4.037450358283551e-08,-5.261145170889334e-07,1.4796349873967373e-10,2.2555776346446644e-09,3e-05,P,818.0,1,,,
NA97-24a,NA97-24a,NA97-24,1.289e-06,0.0,-2.8834085013722634e-07,-1.2197676334778409e-06,-3.0091107401026206e-07,0.0,0.0,0.0,2.2042756414381904e-08,0.0,3e-05,ZI,273.0,1,,,
NA97-24a,NA97-24a,NA97-24,1.278e-06,3.125437984637139e-08,-2.9009992933357014e-07,-1.2083531689563672e-06,-2.983431750078471e-07,-2.9779182635793614e-08,6.159087489024274e-09,-7.218184150315007e-09,5.463662276489541e-09,7.735859604398977e-09,3e-05,ZI,373.0,1,,,
NA97-24a,NA97-24a,NA97-24,1.248e-06,4.5197771809252765e-08,-2.7504536438546445e-07,-1.181937037347932e-06,-2.913398140921699e-07,3.912768351733575e-08,-9.534315850176434e-09,-2.0517304412557974e-08,5.335407293473354e-09,7.563565097019236e-09,3e-05,IZ,473.0,1,,,
NA97-24a,NA97-24a,NA97-24,1.175e-06,6.179790298426249e-08,-3.0160997205113317e-07,-1.1025003730428156e-06,-2.7230378660563485e-07,2.6641124721242086e-08,-3.394371442395901e-10,-5.575944825107806e-08,5.023320168133967e-09,7.12827252590516e-09,3e-05,ZI,573.0,1,,,
NA97-24a,NA97-24a,NA97-24,1.062e-06,1.0555233198352777e-07,-2.3014874628788967e-07,-1.0048821957261226e-06,-2.5512218111085406e-07,-1.0740175943861884e-08,-6.263662949639114e-09,-1.0481750776616027e-07,4.540226398772998e-09,6.5367331618041645e-09,3e-05,IZ,623.0,1,,,
NA97-24a,NA97-24a,NA97-24,8.978e-07,2.2091867933670618e-07,-2.0353736084408455e-07,-8.477941223286765e-07,-2.1415533821404992e-07,-2.1981053177234273e-08,5.610557881657709e-08,-2.125419022375373e-07,3.838244125064405e-09,5.517688899050235e-09,3e-05,ZI,673.0,1,,,
NA97-24a,NA97-24a,NA97-24,7.603e-07,2.7923639414418756e-07,-1.367885162016585e-07,-7.2393276605399e-07,-1.8779334937310146e-07,-3.717680715547368e-08,1.0298329940390612e-08,-2.765588422466576e-07,3.2504087862402175e-09,4.936321403462364e-09,3e-05,IZ,703.0,1,,,
NA97-24a,NA97-24a,NA97-24,7.406000000000001e-07,2.5664630669445193e-07,-2.0039574443273906e-07,-6.89766676605924e-07,-1.8042127772872828e-07,4.888714368622584e-08,6.660417430088382e-10,-2.5194628457371934e-07,3.1661880140595884e-09,4.747638093183172e-09,3e-05,ZI,733.0,1,,,
NA97-24a,NA97-24a,NA97-24,7.162999999999999e-07,2.5667643699332473e-07,-1.4836331718779766e-07,-6.747950648394603e-07,-1.890122656901966e-07,1.671118080612974e-08,2.1873224826955363e-08,-2.551961829246717e-07,3.062301477816477e-09,4.592662822803626e-09,3e-05,IZ,763.0,1,,,
NA97-24a,NA97-24a,NA97-24,6.721e-07,2.9577180610828945e-07,-1.5880068453424556e-07,-6.322120250664406e-07,-1.637336494213857e-07,-3.5940556944833126e-09,3.035036091898631e-08,-2.941885443798106e-07,2.8733391361726293e-09,4.380784752794436e-09,3e-05,ZI,783.0,1,,,
NA97-24a,NA97-24a,NA97-24,5.697e-07,3.602174826302064e-07,-7.887625064077282e-08,-5.473632596072981e-07,-1.3685791579929716e-07,-6.745126378591313e-08,2.327699454183847e-08,-3.5307951417665885e-07,2.43556212747738e-09,3.966181360843495e-09,3e-05,IZ,803.0,1,,,
NA97-24a,NA97-24a,NA97-24,2.436e-07,5.228565501129559e-07,-5.958013160252471e-08,-2.2873164803584737e-07,-5.8932173768079054e-08,3.93863979162605e-08,1.5104259844059498e-08,-5.211521322893797e-07,1.0414304620914335e-09,2.841886591093335e-09,3e-05,ZI,818.0,1,,,
NA97-24a,NA97-24a,NA97-24,2.464e-08,6.400053575913107e-07,-5.266102414091392e-09,-2.2993010573133177e-08,-7.121743476711781e-09,2.7495149478912948e-08,1.4770236380282026e-08,-6.392438616193231e-07,1.0534009271729443e-10,2.7671831843393937e-09,3e-05,IZ,833.0,1,,,
NA97-24a,NA97-24a,NA97-24,4.728e-09,6.483502179861269e-07,-1.0083350015805646e-09,-4.586170595728742e-09,-5.516192450056472e-10,1.0274948176885327e-08,1.4523396612828322e-08,-6.48106088193474e-07,2.0212985323350977e-11,2.77380141409254e-09,3e-05,ZI,853.0,1,,,
NA97-24a,NA97-24a,NA97-24,1.278e-06,2.9752869314937676e-08,-2.9009992933357014e-07,-1.2083531689563672e-06,-2.983431750078471e-07,2.7374627531277926e-08,-5.633240383653913e-09,-1.0204391347627317e-08,5.463662276489541e-09,1.2568988335586267e-08,3e-05,P,373.0,1,,,
NA97-24a,NA97-24a,NA97-24,1.175e-06,9.037192360949405e-08,-3.0160997205113317e-07,-1.1025003730428156e-06,-2.7230378660563485e-07,-3.783110357072506e-09,3.736359722628133e-09,-9.021536603555717e-08,5.023320168133967e-09,1.377950161695404e-08,3e-05,P,573.0,1,,,
NA97-24a,NA97-24a,NA97-24,8.978e-07,2.507625440767805e-07,-2.0353736084408455e-07,-8.477941223286765e-07,-2.1415533821404992e-07,4.2205750108467e-08,4.57053263719341e-09,-2.47142951348108e-07,3.838244125064405e-09,1.2314615952604164e-08,3e-05,P,673.0,1,,,
NA97-24a,NA97-24a,NA97-24,7.406000000000001e-07,2.744016130578143e-07,-2.0039574443273906e-07,-6.89766676605924e-07,-1.8042127772872828e-07,5.138639563646168e-08,3.812552829021514e-09,-2.6952021822703653e-07,3.1661880140595884e-09,8.238245075739705e-09,3e-05,P,733.0,1,,,
NA97-24a,NA97-24a,NA97-24,6.721e-07,3.2264563679903063e-07,-1.5880068453424556e-07,-6.322120250664406e-07,-1.637336494213857e-07,2.5045670632389245e-08,1.5509446534093025e-08,-3.212979589045532e-07,2.8733391361726293e-09,4.673825339414859e-09,3e-05,P,783.0,1,,,
NA97-24a,NA97-24a,NA97-24,2.436e-07,5.562550637681629e-07,-5.958013160252471e-08,-2.2873164803584737e-07,-5.8932173768079054e-08,1.087594387830014e-08,4.909607786675894e-08,-5.539774227805499e-07,1.0414304620914335e-09,2.378702418340204e-09,3e-05,P,818.0,1,,,
NA97-24b,NA97-24b,NA97-24,8.003e-07,0.0,-4.4193989125749105e-07,5.907532455824238e-07,3.1012872383761803e-07,0.0,0.0,0.0,1.0264246290785396e-08,0.0,3e-05,ZI,273.0,1,,,
NA97-24b,NA97-24b,NA97-24,7.895e-07,4.008166567476635e-08,-3.999154785107301e-07,6.042063794053548e-07,3.1354825965615924e-07,-2.954234631799753e-08,-2.5940927716593106e-08,-7.801151613302514e-09,3.375243636375972e-09,4.752201448229338e-09,3e-05,ZI,373.0,1,,,
NA97-24b,NA97-24b,NA97-24,7.541e-07,1.5798957799397645e-08,-3.8641858802725837e-07,5.72889116117018e-07,3.0190320545115447e-07,-7.148670380636539e-09,-2.452017436693867e-10,-1.408699596937044e-08,3.2239027564168723e-09,4.553245018087944e-09,3e-05,IZ,473.0,1,,,
NA97-24b,NA97-24b,NA97-24,7.131999999999999e-07,4.781025179449936e-08,-3.797346367243733e-07,5.343385426167712e-07,2.809593699202663e-07,-2.1328652621556714e-08,-1.1662687826001205e-08,-4.116904743463995e-08,3.0490484629048045e-09,4.275583870734423e-09,3e-05,ZI,573.0,1,,,
NA97-24b,NA97-24b,NA97-24,6.25e-07,7.521757292381695e-08,-3.507653989020506e-07,4.5547815378967317e-07,2.452106978772259e-07,5.7771078613635565e-09,1.588857072219539e-08,-7.329298480559847e-08,2.671978812837217e-09,3.730395905395631e-09,3e-05,IZ,623.0,1,,,
NA97-24b,NA97-24b,NA97-24,5.112e-07,1.6076696826518446e-07,-2.642987705092422e-07,3.889038308305065e-07,2.0056273400774062e-07,1.263332446313773e-08,-2.849816140962609e-09,-1.6024448741267396e-07,2.1854649105958163e-09,2.9474602426446543e-09,3e-05,ZI,673.0,1,,,
NA97-24b,NA97-24b,NA97-24,3.911e-07,2.0492534844805037e-07,-2.1599648533953854e-07,2.8768030843632933e-07,1.5344304630365288e-07,-1.1074212938238562e-08,2.2572456829826732e-08,-2.0337709909677396e-07,1.6720174619210168e-09,2.3543340103828725e-09,3e-05,IZ,703.0,1,,,
NA97-24b,NA97-24b,NA97-24,3.636e-07,1.999848265893839e-07,-1.90444596065937e-07,2.7401386316752505e-07,1.444029730348062e-07,-2.2601084324342576e-08,-6.178735376524204e-09,-1.986075151712462e-07,1.5544503941561791e-09,2.1472538733041106e-09,3e-05,ZI,733.0,1,,,
NA97-24b,NA97-24b,NA97-24,3.251e-07,2.1289632818332247e-07,-1.7292743512587692e-07,2.442341750062493e-07,1.270266898718629e-07,-1.0886227889667372e-09,1.6691896406298476e-08,-2.1223817293014394e-07,1.3898564992854066e-09,1.965251634398036e-09,3e-05,IZ,763.0,1,,,
NA97-24b,NA97-24b,NA97-24,2.914000000000001e-07,2.447172348640784e-07,-1.4838409700511623e-07,2.224925673847298e-07,1.1572889533097509e-07,-4.77048639794308e-09,1.698858024077658e-08,-2.4408022377990856e-07,1.2457834016972243e-09,1.82482784552355e-09,3e-05,ZI,783.0,1,,,
NA97-24b,NA97-24b,NA97-24,2.063e-07,2.81298037739347e-07,-1.1595232202012333e-07,1.5056715892350434e-07,8.027627091392454e-08,-2.7111187152770648e-08,2.993406748454452e-08,-2.7838376599759775e-07,8.819667665413085e-10,1.5699474601689326e-09,3e-05,IZ,803.0,1,,,
NA97-24b,NA97-24b,NA97-24,8.807000000000002e-08,3.4835756833537147e-07,-4.90806636137771e-08,6.489627012524907e-08,3.370292988839347e-08,4.999072979668961e-09,1.9066787260649723e-08,-3.4779945702866483e-07,3.7651387847451795e-10,1.452335872668114e-09,3e-05,ZI,818.0,1,,,
NA97-24b,NA97-24b,NA97-24,2.113e-08,3.8549531553387857e-07,-1.2071471095525038e-08,1.539531776737581e-08,7.98377582547421e-09,-1.63214993194869e-08,1.591776585698329e-08,-3.8482057077117234e-07,9.033425970440063e-11,1.6236578633885546e-09,3e-05,IZ,833.0,1,,,
NA97-24b,NA97-24b,NA97-24,3.418e-09,4.0237666715672096e-07,-2.542620346126667e-09,1.7869835090530518e-09,1.4228477479460514e-09,-1.5030392752516973e-08,3.004647480314779e-08,-4.009716684726734e-07,1.461251773164417e-11,1.715258883653323e-09,3e-05,ZI,853.0,1,,,
NA97-24b,NA97-24b,NA97-24,7.895e-07,3.0968570052512806e-08,-3.999154785107301e-07,6.042063794053548e-07,3.1354825965615924e-07,-2.0041197355577725e-08,-2.264880903312918e-08,-6.665897466434931e-09,3.375243636375972e-09,7.533911460675815e-09,3e-05,P,373.0,1,,,
NA97-24b,NA97-24b,NA97-24,7.131999999999999e-07,5.941434023917736e-08,-3.797346367243733e-07,5.343385426167712e-07,2.809593699202663e-07,1.0442281461263724e-09,5.829703208806343e-09,-5.911842330553819e-08,3.0490484629048045e-09,1.1641491050074213e-08,3e-05,P,573.0,1,,,
NA97-24b,NA97-24b,NA97-24,5.112e-07,1.8541290625249454e-07,-2.642987705092422e-07,3.889038308305065e-07,2.0056273400774062e-07,3.681840322187666e-09,1.4677402947590453e-08,-1.8479438221859534e-07,2.1854649105958163e-09,5.180218764023769e-09,3e-05,P,673.0,1,,,
NA97-24b,NA97-24b,NA97-24,3.636e-07,2.0647612243633234e-07,-1.90444596065937e-07,2.7401386316752505e-07,1.444029730348062e-07,-9.583814721955085e-09,4.793470880461225e-09,-2.0619787163944422e-07,1.5544503941561791e-09,5.6021776581470225e-09,3e-05,P,733.0,1,,,
NA97-24b,NA97-24b,NA97-24,2.914000000000001e-07,2.6149747465820056e-07,-1.4838409700511623e-07,2.224925673847298e-07,1.1572889533097509e-07,-1.1725234119938055e-08,1.7578843211024244e-08,-2.6064234577061937e-07,1.2457834016972243e-09,1.5967745385515205e-09,3e-05,P,783.0,1,,,
NA97-24b,NA97-24b,NA97-24,8.807000000000002e-08,3.636168668558357e-07,-4.90806636137771e-08,6.489627012524907e-08,3.370292988839347e-08,-1.4727685085055528e-08,1.7528801963964562e-08,-3.6289538748212014e-07,3.7651387847451795e-10,1.5493201948355318e-09,3e-05,P,818.0,1,,,
NA97-24c,NA97-24c,NA97-24,1.119e-06,0.0,6.774723320592285e-07,-8.828991325374895e-07,-1.1696735039650424e-07,0.0,0.0,0.0,1.6743688032763133e-08,0.0,3e-05,ZI,273.0,1,,,
NA97-24c,NA97-24c,NA97-24,1.106e-06,5.2183094091058154e-08,6.15823216649119e-07,-9.129954645079486e-07,-1.0216186971589712e-07,4.3891826827879737e-08,2.7919833607944588e-08,-4.131069829031285e-09,4.728333707196739e-09,6.695948794494674e-09,3e-05,ZI,373.0,1,,,
NA97-24c,NA97-24c,NA97-24,1.085e-06,4.012277134223131e-08,6.346642217131412e-07,-8.767542353986094e-07,-7.568577401237595e-08,3.350448585649446e-08,1.535632807796808e-08,-1.5857786593177186e-08,4.638555219085408e-09,6.587170877863667e-09,3e-05,IZ,473.0,1,,,
NA97-24c,NA97-24c,NA97-24,1.0140000000000002e-06,5.1303301110178776e-08,6.109226700169121e-07,-8.077845672797092e-07,-4.953366657275185e-08,-1.3295663345780323e-08,-1.176662258780177e-08,-4.813315524535637e-08,4.335018425947101e-09,6.145775432842439e-09,3e-05,ZI,573.0,1,,,
NA97-24c,NA97-24c,NA97-24,9.185e-07,9.590157287491255e-08,5.532872352210857e-07,-7.315768620471701e-07,-4.8070575809143914e-08,3.69115159364187e-08,7.921696818019199e-09,-8.815837107547448e-08,3.926740063345573e-09,5.6299440487065345e-09,3e-05,IZ,623.0,1,,,
NA97-24c,NA97-24c,NA97-24,8.199e-07,1.640990342406174e-07,4.791503183227518e-07,-6.643583008929598e-07,-3.576353570083899e-08,-5.69281122109425e-10,1.9948387633432962e-08,-1.6288103262361038e-07,3.505208685832374e-09,4.97831962900831e-09,3e-05,ZI,673.0,1,,,
NA97-24c,NA97-24c,NA97-24,7.655e-07,1.9951157818892538e-07,4.177602921858117e-07,-6.408429941815038e-07,-2.805075901486883e-08,2.2526072471400592e-08,2.1299893098170418e-08,-1.9708820473193064e-07,3.2726396499630232e-09,4.711154560643411e-09,3e-05,IZ,703.0,1,,,
NA97-24c,NA97-24c,NA97-24,7.29e-07,1.9222852878916244e-07,4.6833454295799937e-07,-5.581393741061632e-07,-2.4170125045235656e-08,-4.595229933139902e-08,-2.109126051872051e-08,-1.8545983984770077e-07,3.1165960872933297e-09,4.461972262510969e-09,3e-05,ZI,733.0,1,,,
NA97-24c,NA97-24c,NA97-24,6.948999999999999e-07,2.1022766639453217e-07,4.781948059895423e-07,-5.039121825643657e-07,-1.6977920598278673e-08,-5.733684954286048e-08,-5.0547698880572104e-08,-1.9583944326940143e-07,2.9708129232649305e-09,4.30227962672389e-09,3e-05,IZ,763.0,1,,,
NA97-24c,NA97-24c,NA97-24,6.761e-07,2.1732876134050042e-07,4.068648272732045e-07,-5.399278621323892e-07,-7.07997324099378e-09,-1.5958778178793557e-08,1.891843556024511e-09,-2.1673377409346192e-07,2.8904398005747873e-09,4.165806833097543e-09,3e-05,ZI,783.0,1,,,
NA97-24c,NA97-24c,NA97-24,5.99e-07,2.5188295857844884e-07,3.571338045354685e-07,-4.808810757503142e-07,-3.136342335020328e-09,3.5877333515273264e-08,7.496871892343199e-09,-2.4920200375176805e-07,2.5608244942231886e-09,3.8262760483430995e-09,3e-05,IZ,803.0,1,,,
NA97-24c,NA97-24c,NA97-24,2.269e-07,4.7176715917562737e-07,1.464507803553789e-07,-1.7330109556882752e-07,1.5840479616074764e-09,-2.2775852532772667e-08,-1.3712688464797358e-09,-4.712150598609915e-07,9.700351882124232e-10,2.4102339271464657e-09,3e-05,ZI,818.0,1,,,
NA97-24c,NA97-24c,NA97-24,1.4430000000000001e-08,6.038257940335879e-07,7.792005094717133e-09,-1.1508743431480696e-08,3.8805130114782845e-09,-3.268004314170653e-08,-5.853392394361901e-09,-6.029123834505531e-07,6.169064683078567e-11,2.564986597145526e-09,3e-05,IZ,833.0,1,,,
NA97-24c,NA97-24c,NA97-24,5.241e-09,6.028417109295023e-07,3.484990376153525e-09,-3.72414192534546e-09,1.2056906726028554e-09,-1.3861818027220721e-08,1.2586789998505092e-08,-6.025508701802059e-07,2.2406145532927767e-11,2.571610022425481e-09,3e-05,ZI,853.0,1,,,
NA97-24c,NA97-24c,NA97-24,1.106e-06,2.9058006745288074e-08,6.15823216649119e-07,-9.129954645079486e-07,-1.0216186971589712e-07,-1.878346811898282e-08,-1.930671822461131e-08,-1.0899528101153039e-08,4.728333707196739e-09,2.1781971282248987e-08,3e-05,P,373.0,1,,,
NA97-24c,NA97-24c,NA97-24,1.0140000000000002e-06,8.500011028421262e-08,6.109226700169121e-07,-8.077845672797092e-07,-4.953366657275185e-08,3.542830378059133e-08,2.2059187762575543e-08,-7.404894512964978e-08,4.335018425947101e-09,1.0649011239833955e-08,3e-05,P,573.0,1,,,
NA97-24c,NA97-24c,NA97-24,8.199e-07,1.815348266060508e-07,4.791503183227518e-07,-6.643583008929598e-07,-3.576353570083899e-08,-4.085429653100661e-08,-1.7463266005733246e-08,-1.7601378942076815e-07,3.505208685832374e-09,1.1138517758345734e-08,3e-05,P,673.0,1,,,
NA97-24c,NA97-24c,NA97-24,7.29e-07,1.9456296158103716e-07,4.6833454295799937e-07,-5.581393741061632e-07,-2.4170125045235656e-08,6.410698851976525e-09,5.211814628754892e-09,-1.9438746345299356e-07,3.1165960872933297e-09,1.3566812103452197e-08,3e-05,P,733.0,1,,,
NA97-24c,NA97-24c,NA97-24,6.761e-07,2.37209394222722e-07,4.068648272732045e-07,-5.399278621323892e-07,-7.07997324099378e-09,-8.130448236589252e-09,-1.215730762037646e-09,-2.3706689882330077e-07,2.8904398005747873e-09,2.0783719997773e-09,3e-05,P,783.0,1,,,
NA97-24c,NA97-24c,NA97-24,2.269e-07,5.169322890195948e-07,1.464507803553789e-07,-1.7330109556882752e-07,1.5840479616074764e-09,-2.3646609210825496e-08,-9.305345451782127e-10,-5.163903207936112e-07,9.700351882124232e-10,2.20427564143819e-09,3e-05,P,818.0,1,,,
NA97-24d,NA97-24d,NA97-24,1.329e-06,0.0,8.119553936053624e-07,-4.065969733494863e-07,9.703856656289796e-07,0.0,0.0,0.0,1.1363391495234114e-08,0.0,3e-05,ZI,273.0,1,,,
